symbol_a,symbol_b,pearson_rho,stage1_rank,n_obs,n_obs_trading_days,data_start,data_end,Q_beta,Q_alpha,Q_beta_sqrt,Q_alpha_sqrt,Q_beta_annualised,Q_alpha_annualised,R,R_sqrt,SNR_beta_R,SNR_alpha_R,log_likelihood,log_likelihood_per_obs,em_iterations,em_converged,beta_initial,beta_final,beta_mean,beta_std,beta_drift_total,alpha_initial,alpha_final,alpha_mean,alpha_std,P_beta_final,P_alpha_final,kalman_gain_beta_mean,kalman_gain_alpha_mean,innovation_mean,innovation_std,spread_mean,spread_std,spread_skew,spread_kurtosis,spread_min,spread_max,spread_autocorr_lag1,ou_kappa,ou_mu,ou_sigma,half_life_minutes,half_life_hours,ou_equilibrium_minutes,spread_stationary_std,ar1_phi,ar1_c,ar1_phi_pvalue,adf_stat,adf_pvalue,adf_critical_1pct,adf_critical_5pct,adf_critical_10pct,hurst_exponent,tradeable,tradeable_reason,runtime_s,skipped,skip_reason,error
DLF,PFC,0.380724,430,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0019598003,0.044269632,5.1025607e-10,5.1025607e-10,58146.63,1.314048,15,False,0.12668802,0.090680745,0.1008864,0.010681201,0.036007274,5.8231786,5.818531,5.8202552,0.0017989966,8.1535056e-09,4.3479104e-08,5.3314466e-05,2.8136045e-06,-0.03351263,0.048409828,7.4118306e-05,0.044305869,-0.91219351,0.30386957,-0.15555046,0.075443853,0.99971345,0.00029996151,-0.0027289662,0.001060737,2310.7871,38.513118,6932.3613,0.043307186,0.99970008,-8.1846204e-07,0.0042019512,-2.4791674,0.12062574,-3.4304979,-2.8616054,-2.5668048,0.49149146,False,ADF_p=0.1206; HL=2311>1440,6.78,False,,
IOB,MAHABANK,0.380391,431,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0010289346,0.032077011,9.7187906e-10,9.7187906e-10,85186.414,1.925117,15,False,0.056045725,0.024709165,0.029773112,0.0044382745,0.031336559,3.4267026,3.4233071,3.4245835,0.0011330625,9.0479442e-09,4.2796315e-08,7.8634194e-05,5.3304892e-06,-0.015137952,0.031563628,-0.00014583488,0.032075466,-0.15413018,-0.67739157,-0.084328247,0.085008002,0.9994405,0.00061385961,-0.0033272451,0.0010731038,1129.1624,18.819373,3387.4871,0.030626137,0.99938633,-2.0418346e-06,5.6859142e-05,-3.43814,0.0097253941,-3.4304979,-2.8616053,-2.5668048,0.45460429,True,PASS,6.98,False,,
DIVISLAB,LAURUSLABS,0.380349,432,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,6.8804167e-06,0.0026230548,1.4534003e-07,1.4534003e-07,-12547.681,-0.283563,15,False,0.20336988,0.20278157,0.20019054,0.0038464323,0.00058830828,7.356093,7.355237,7.3550786,0.00065517407,1.1859672e-09,4.3414386e-08,0.00039618884,5.1651931e-05,-4.3759126e-05,0.0085567261,-5.4654915e-06,0.0065236732,0.037830119,1.4390347,-0.031420023,0.029967974,0.99282307,0.0071990992,-1.7430544e-05,0.00078300071,96.282487,1.6047081,288.84746,0.0065254141,0.99282675,-1.2503361e-07,9.8462758e-37,-11.873324,6.4268036e-22,-3.4304979,-2.8616054,-2.5668048,0.46539762,True,PASS,7.61,False,,
CDSL,HDFCAMC,0.380206,433,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,5.3196818e-06,1e-06,0.0023064435,9.45e-08,0.50270993,0.005258741,0.072517177,1.9015958e-10,0.0010115885,74682.836,1.687748,15,False,0.96628228,0.96634465,0.96634531,5.1832376e-07,6.2369868e-05,-0.22694821,-0.53855435,-0.4129128,0.084725336,2.6991024e-06,0.00033369396,1.198493e-05,0.031273147,-0.00022489808,0.0037680618,8.8158912e-07,0.0026858293,-0.12864839,6.6453798,-0.03612078,0.022835943,0.9260923,0.076732338,2.6985482e-06,0.0010524841,9.0333124,0.15055521,27.099937,0.0026866515,0.92613771,1.9932094e-07,0,-34.392584,0,-3.4304979,-2.8616054,-2.5668048,0.21529483,False,HL=9.0<15,6.61,False,,
NMDC,RECLTD,0.380093,434,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,4.4516493e-07,1e-12,0.00066720681,1e-06,0.042068086,9.45e-08,9.428482e-07,0.00097100371,0.4721491,1.0606161e-06,200960.84,4.541488,15,False,0.48776,0.52242564,0.50217728,0.0088817747,0.03466564,1.4659407,1.4659406,1.4659407,8.0339123e-08,2.7563796e-08,4.4249946e-08,0.16118287,1.519333e-07,4.8615672e-06,0.0009574312,7.8505565e-11,7.1812373e-05,0.71219054,40.93754,-0.0014594071,0.001835251,-0.46117971,20.723266,4.4343601e-09,0.00041020404,0.033447777,0.00055746295,0.10034333,6.3717075e-05,-0.46116329,4.4343601e-09,0,-78.844967,0,-3.4304979,-2.8616054,-2.5668048,-0.00074333455,False,HL=0.0<15,6.94,False,,
NTPC,TATAPOWER,0.380036,435,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,5.5682378e-06,1e-06,0.0023597114,9.45e-08,0.52619847,0.0018648911,0.043184385,5.3622434e-10,0.0029858247,97128.168,2.194987,15,False,0.78199707,0.78198505,0.78198553,3.5442504e-07,1.2016144e-05,1.1337585,1.240232,1.232853,0.053952917,2.6370591e-06,0.00019544537,1.1876643e-05,0.053141569,4.4877536e-05,0.0020005881,3.0342843e-07,0.0014450515,-0.085977045,8.7873683,-0.020911874,0.020715585,0.85202122,0.1601766,8.6470747e-10,0.0008178051,4.3273936,0.072123226,12.982181,0.0014448917,0.85199332,1.2798249e-10,0,-41.884894,0,-3.4304979,-2.8616054,-2.5668048,0.10252435,False,HL=4.3<15,7.51,False,,
CONCOR,IREDA,0.379967,436,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00011239375,0.010601592,8.8972917e-09,8.8972917e-09,36718.273,0.829791,15,False,0.16791359,0.17148969,0.16819211,0.0062328946,0.0035761005,5.3927722,5.3918962,5.3916248,0.0014772015,3.847824e-09,4.2612133e-08,0.00012670019,1.7745214e-05,0.00045346887,0.025079294,-0.00011188271,0.018534777,-0.94382382,1.0524888,-0.066589381,0.043855523,0.99877896,0.0010977216,-0.0011840277,0.00091616983,631.4417,10.524028,1894.3251,0.019553067,0.99890288,-1.2990196e-06,1.5042507e-06,-4.0501992,0.0011693025,-3.4304978,-2.8616053,-2.5668048,0.47721869,True,PASS,7.15,False,,
CDSL,INOXWIND,0.379903,437,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0018516845,0.043031204,5.4004881e-10,5.4004881e-10,64858.039,1.465718,15,False,0.10286733,0.058927511,0.069922831,0.0090042192,0.043939823,6.8707425,6.8645737,6.8670842,0.0020782484,1.0830084e-08,4.3006745e-08,6.0045677e-05,3.6195698e-06,-0.035271215,0.039681387,-0.00099128224,0.043021219,-0.27868431,-0.71296006,-0.12039533,0.094881477,0.99967577,0.00037145127,-0.0074330905,0.0010956083,1866.0514,31.100857,5598.1543,0.040196606,0.99962862,-2.7605182e-06,0.0010776245,-2.9780087,0.036999779,-3.4304978,-2.8616053,-2.5668048,0.49168709,False,HL=1866>1440,6.43,False,,
IREDA,TITAGARH,0.379614,438,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00057025481,0.023880009,1.753602e-09,1.753602e-09,97584.009,2.205288,15,False,0.70787983,0.70026458,0.70222966,0.0017224181,0.0076152465,0.20560059,0.20516192,0.20538933,0.00026943535,4.4430905e-09,4.3423751e-08,6.8176498e-05,5.5346651e-06,-0.0030526266,0.026208087,8.8136129e-05,0.023878061,-0.073446958,0.9125737,-0.095431974,0.090857097,0.99899144,0.0009947587,-0.0012183145,0.0010726866,696.79931,11.613322,2090.3979,0.024049109,0.99900574,-1.2113263e-06,1.6027268e-06,-3.7649004,0.0032875516,-3.4304978,-2.8616053,-2.5668048,0.48498677,True,PASS,6.43,False,,
CGPOWER,RVNL,0.379592,439,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.5566389e-07,3.3840627e-05,0.00039454264,0.0058172697,0.014710238,3.1979392,0.00764979,0.087463078,2.034878e-05,0.0044237327,65545.56,1.481256,15,False,0.92777845,0.86777302,0.88206341,0.017665379,0.060005434,1.149813,1.9536531,1.5055557,0.25025556,0.005357935,0.1660358,0.001708614,0.060059656,0.00015124592,0.0033296413,1.148802e-06,0.0022775878,-0.38615337,27.8778,-0.039226824,0.039517672,0.84170946,0.17233175,9.3349581e-07,0.0013370849,4.0221676,0.067036126,12.066503,0.0022775154,0.84169989,1.4777249e-07,0,-44.747124,0,-3.4304979,-2.8616054,-2.5668048,0.08178174,False,HL=4.0<15,5.39,False,,
BEL,SOLARINDS,0.379519,440,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,6.589939e-05,1e-06,0.0081178439,9.45e-08,6.2274923,0.00041493893,0.02037005,2.4099932e-09,0.15881708,122714.08,2.7732,15,False,-0.68087591,-0.67980965,-0.67981117,1.4045009e-06,0.0010662616,12.486756,12.720258,12.533247,0.10580692,2.2125486e-06,0.00034923662,8.402098e-06,0.32691651,1.6592166e-05,0.0020935204,-1.7888364e-07,0.0011870747,-0.9046241,51.637124,-0.03143721,0.020099872,0.39783651,0.92176951,-6.0881344e-08,0.0016116757,0.75197452,0.012532909,2.2559235,0.0011870021,0.39781448,-3.6661864e-08,0,-67.732338,0,-3.4304979,-2.8616054,-2.5668048,-0.0092635861,False,HL=0.8<15,4.82,False,,
EXIDEIND,MOTHERSON,0.3793,441,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.3771616e-08,1e-12,0.00011735253,1e-06,0.0013014177,9.45e-08,4.3257131e-07,0.00065770154,0.031836637,2.3117576e-06,234803.86,5.306302,15,False,-0.029506956,-0.03499225,-0.052862569,0.014898059,0.0054852939,6.0778088,6.0775601,6.0776436,7.8152189e-05,1.2103759e-08,4.4246902e-08,0.11774653,4.3154084e-06,-1.0188713e-06,0.0011658201,-9.167538e-08,0.00050261441,0.015133189,68.15302,-0.011991969,0.011813115,0.0060013839,5.1157669,-8.6749205e-08,0.0016077159,0.13549233,0.0022582055,0.40647699,0.00050261904,0.0060013735,-8.6228591e-08,0,-73.969894,0,-3.4304979,-2.8616054,-2.5668048,-0.0083352955,False,HL=0.1<15,5.37,False,,
BHEL,SUZLON,0.379133,442,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,2.2267183e-06,4.3547247e-06,0.0014922192,0.0020867977,0.21042488,0.41152148,3.4487542e-05,0.0058726095,0.064565873,0.1262695,164114.45,3.708801,15,False,0.49603663,0.56504995,0.53497531,0.020945305,0.069013315,3.689929,3.7751701,3.5917451,0.085342545,0.0037137427,0.059387877,0.14555329,0.11631511,1.1413292e-05,0.001167192,8.8726187e-10,0.00044563406,-0.32421782,53.177772,-0.013231513,0.012771955,-0.097705192,20.723266,-1.9878038e-08,0.002855109,0.033447777,0.00055746295,0.10034333,0.00044348466,-0.097700441,-1.9878038e-08,0,-73.296358,0,-3.4304979,-2.8616054,-2.5668048,-0.0067909564,False,HL=0.0<15,6.32,False,,
COCHINSHIP,IRCON,0.379081,443,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.8340151e-06,1e-12,0.0013542581,1e-06,0.17331442,9.45e-08,3.474882e-06,0.0018641035,0.52779204,2.8777956e-07,174393.49,3.941096,15,False,2.083487,2.1177307,2.0926118,0.030877416,0.034243723,-3.1382147,-3.1382014,-3.1382058,4.0383998e-06,1.344356e-07,4.424995e-08,0.1866699,7.4142414e-08,3.8194935e-06,0.0026297738,4.481357e-08,0.00023692268,-0.2767879,34.018361,-0.0042395491,0.0043147917,-0.46009598,20.723266,7.0915705e-08,0.0013542525,0.033447777,0.00055746295,0.10034333,0.00021035632,-0.46009072,7.0915705e-08,0,-78.335326,0,-3.4304979,-2.8616054,-2.5668048,-0.00061542805,False,HL=0.0<15,5.68,False,,
ADANIENT,ADANIPOWER,0.378983,444,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.004128866,0.064256253,2.4219725e-10,2.4219725e-10,45511.031,1.028498,15,False,0.83446502,0.80238694,0.81587784,0.010290497,0.03207808,3.5528769,3.5479201,3.5504456,0.0019169692,1.3027163e-08,4.355677e-08,5.0809588e-05,1.7975975e-06,-0.048164107,0.065305151,0.001295298,0.064254613,-0.62313044,-0.87313722,-0.15845426,0.12166837,0.99984026,0.0001588083,0.0021026062,0.0011485533,4364.6784,72.744641,13094.035,0.064446534,0.9998412,3.3388481e-07,0.030825919,-1.6613835,0.45111055,-3.4304978,-2.8616053,-2.5668048,0.47705933,False,ADF_p=0.4511; HL=4365>1440,4.41,False,,
EXIDEIND,IREDA,0.378799,445,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.440406e-08,1e-12,0.00012001692,1e-06,0.0013611837,9.45e-08,2.2984573e-07,0.00047942229,0.062668382,4.3507442e-06,247613.68,5.595789,15,False,0.40308316,0.40350673,0.38733218,0.010065469,0.00042357117,3.9427307,3.9426672,3.9426895,2.1291448e-05,8.5148442e-09,4.4247172e-08,0.1407785,5.1019385e-06,1.0488483e-07,0.00089551654,-9.5417704e-09,0.00031801269,-0.11202973,28.545247,-0.0062958638,0.0067238494,-0.2120438,20.723266,-4.4865374e-09,0.0020007766,0.033447777,0.00055746295,0.10034333,0.00031078103,-0.21204138,-4.4865374e-09,0,-76.931975,0,-3.4304979,-2.8616054,-2.5668048,-0.0053922016,False,HL=0.0<15,4.4,False,,
JSWSTEEL,SAIL,0.378618,446,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,4.3415652e-08,1e-12,0.00020836423,1e-06,0.0041027791,9.45e-08,1.5054508e-07,0.0003880014,0.28838971,6.6425284e-06,245911.7,5.557327,15,False,0.150247,0.15826608,0.15121935,0.0073150693,0.0080190817,6.323889,6.3238435,6.3238575,1.4125265e-05,6.362609e-09,4.4248615e-08,0.17649541,2.5854122e-06,1.11405e-06,0.00085949115,-6.7570466e-09,0.00012134036,-0.51640222,74.090532,-0.0035229126,0.0028190951,-0.41297411,20.723266,-2.5706269e-09,0.00071140868,0.033447777,0.00055746295,0.10034333,0.00011050325,-0.41294483,-2.5706269e-09,0,-78.498457,0,-3.4304979,-2.8616054,-2.5668048,-0.0015369395,False,HL=0.0<15,5.46,False,,
JIOFIN,SBIN,0.378544,447,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00064806228,0.025457067,1.5430616e-09,1.5430616e-09,65134.036,1.471956,15,False,0.48521171,0.44907504,0.45699924,0.013179204,0.036136673,2.3836375,2.3791026,2.3802206,0.001870917,4.5001875e-09,4.3487778e-08,6.4845053e-05,4.9890701e-06,-0.020073013,0.035441387,9.150795e-05,0.025467973,-0.3751709,-0.36447099,-0.074271687,0.066861347,0.99947208,0.00052873166,4.4510525e-05,0.00082765894,1310.9621,21.849369,3932.8864,0.025451815,0.99947141,2.3527903e-08,0.00031070659,-3.4546077,0.0092323231,-3.4304979,-2.8616053,-2.5668048,0.50114313,True,PASS,5.01,False,,
BANDHANBNK,BANKINDIA,0.378273,448,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,6.0250896e-07,1e-12,0.00077621451,1e-06,0.056937097,9.45e-08,1.0474492e-06,0.0010234497,0.57521544,9.5470021e-07,200540.17,4.531981,15,False,0.3748168,0.4342227,0.38989452,0.023977263,0.059405905,3.142737,3.1427333,3.1427346,1.2282336e-06,4.1437212e-08,4.4249887e-08,0.18732881,1.918999e-07,7.2527695e-06,0.0010977208,-2.7870603e-09,9.1425516e-05,0.41921282,182.05471,-0.0035062661,0.0039383281,-0.47841482,20.723266,-9.2038426e-09,0.00051683762,0.033447777,0.00055746295,0.10034333,8.0280492e-05,-0.47839141,-9.2038426e-09,0,-79.521798,0,-3.4304979,-2.8616054,-2.5668048,-0.00028289459,False,HL=0.0<15,5.08,False,,
BHARATFORG,MOTHERSON,0.378111,449,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,8.5140123e-12,7.4416445e-05,2.9178781e-06,0.0086264967,8.0457417e-07,7.0323541,0.0017942976,0.04235915,4.7450392e-09,0.04147386,94688.87,2.139861,15,False,-0.034508938,-0.032165445,-0.03216963,3.9656164e-06,0.0023434929,7.4204927,7.7258367,7.5654335,0.1233037,1.7155944e-05,0.00074396957,2.1249699e-05,0.18393864,3.8267523e-05,0.0021942574,-4.3352489e-07,0.0013946185,-0.21221723,104.02785,-0.043333506,0.046341915,0.64934977,0.43183295,-1.8334338e-07,0.0012959639,1.605128,0.026752134,4.8153841,0.0013945048,0.64931784,-6.4295253e-08,0,-60.04749,0,-3.4304979,-2.8616054,-2.5668048,0.0036110264,False,HL=1.6<15,7.11,False,,
MAZDOCK,TITAGARH,0.378107,450,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,9.5642624e-05,0.0097797047,1.0455589e-08,1.0455589e-08,12826.742,0.28987,15,False,0.58866018,0.58108855,0.58324767,0.0060921882,0.0075716352,3.9398998,3.9395264,3.9396938,0.00099713713,2.3881632e-09,4.3327623e-08,0.00012523011,1.4477837e-05,-0.0015498711,0.02553221,3.325782e-05,0.020087373,0.031875329,-0.1365085,-0.067810803,0.079530114,0.99846377,0.0015281036,-0.00060380793,0.0011138653,453.5996,7.5599934,1360.7988,0.020148433,0.99847306,-9.2197645e-07,3.4041628e-09,-5.4537007,2.6100202e-06,-3.4304979,-2.8616054,-2.5668048,0.50211146,True,PASS,7.7,False,,
HAVELLS,VOLTAS,0.37802,451,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00023728184,0.015403955,4.2143975e-09,4.2143975e-09,110762.34,2.503104,15,False,0.42261082,0.40293561,0.41172183,0.0064090494,0.019675213,4.2156979,4.2129443,4.2141811,0.0009158055,2.9379358e-09,4.3479756e-08,8.7738673e-05,8.3808223e-06,-0.0069641863,0.017548316,-3.2968276e-05,0.015402118,-0.26765557,0.08636011,-0.046826472,0.071756583,0.99857312,0.0014300303,-0.00012911783,0.00082309389,484.70802,8.078467,1454.1241,0.01539082,0.99857099,-1.8451045e-07,9.1231998e-09,-5.1204602,1.2750008e-05,-3.4304978,-2.8616053,-2.5668048,0.48080156,True,PASS,7.41,False,,
NBCC,TATAPOWER,0.377974,452,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,3.7784998e-07,1e-06,0.00061469503,9.45e-08,0.035706823,0.012198319,0.110446,8.1978511e-11,3.0975579e-05,55160.231,1.246559,15,False,-2.4132129,-2.4121853,-2.4121954,7.1429084e-06,0.0010276697,19.136098,19.140832,18.968855,0.16351417,1.8032589e-06,0.00013351454,1.259834e-05,0.0055199923,3.952783e-05,0.029272423,-3.6553388e-05,0.020598965,-0.25836607,1.1678068,-0.10825823,0.095406772,0.99018231,0.0098663084,-3.4285635e-05,0.002893612,70.253954,1.1708992,210.76186,0.020599086,0.9901822,-3.3660938e-07,1.4079987e-49,-14.4297,7.6668748e-27,-3.4304978,-2.8616053,-2.5668048,0.44442435,True,PASS,6.68,False,,
CDSL,SUZLON,0.377709,453,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0024028452,0.049018825,4.1617329e-10,4.1617329e-10,59348.73,1.341214,15,False,0.72374946,0.67990664,0.69603112,0.0088640597,0.043842817,4.4927095,4.4862186,4.4901729,0.0021406306,1.4145775e-08,4.2953318e-08,6.6750893e-05,3.2077717e-06,-0.038406983,0.046419674,0.00068397352,0.049017597,-0.96525083,-0.14146718,-0.13715245,0.076893211,0.99978959,0.00019566865,-0.017853985,0.0010055817,3542.4539,59.040898,10627.362,0.050832531,0.99980435,-3.4931235e-06,0.02241755,-1.6508305,0.45660734,-3.4304978,-2.8616053,-2.5668048,0.46364575,False,ADF_p=0.4566; HL=3542>1440,6.82,False,,
CDSL,LTF,0.377602,454,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00064331795,0.025363713,1.5544413e-09,1.5544413e-09,88740.486,2.005435,15,True,0.79306983,0.7611493,0.7712408,0.0067759004,0.031920528,2.829529,2.825389,2.8271583,0.0011864548,5.6512901e-09,4.3162746e-08,7.0863655e-05,5.9425712e-06,-0.016232155,0.026486184,3.9209663e-06,0.025362101,0.049074155,-0.35136811,-0.090634223,0.078143221,0.99914525,0.00089755153,-0.001387484,0.0010488384,772.26449,12.871075,2316.7935,0.024755055,0.99910285,-1.2447796e-06,2.4989449e-06,-4.1098815,0.00093273329,-3.4304978,-2.8616053,-2.5668048,0.47958499,True,PASS,7.56,False,,
CAMS,IREDA,0.37755,455,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.0434304e-07,1e-12,0.00032302173,1e-06,0.009860417,9.45e-08,2.6404557e-07,0.00051385365,0.39517056,3.787225e-06,233122.53,5.268306,15,False,0.44668345,0.4554997,0.44201683,0.0098833093,0.0088162516,4.4366145,4.436605,4.4366079,3.1951664e-06,1.2035309e-08,4.4249386e-08,0.18757057,1.1465481e-06,1.0579824e-06,0.0010226824,-1.9373777e-09,0.00012432663,-0.25504452,73.285936,-0.0038339359,0.0035043512,-0.45494826,20.723266,-3.9489133e-09,0.00071276007,0.033447777,0.00055746295,0.10034333,0.00011071316,-0.45497045,-3.9489133e-09,0,-79.044292,0,-3.4304979,-2.8616054,-2.5668048,-0.00081026499,False,HL=0.0<15,7.47,False,,
IRCTC,RVNL,0.377539,456,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.00034251318,0.018507112,2.9195956e-09,2.9195956e-09,96028.869,2.170144,15,False,0.55005986,0.52214963,0.53055631,0.0088346105,0.027910234,3.3536918,3.3491471,3.3506408,0.0015756582,4.500773e-09,4.3083073e-08,8.2873158e-05,8.5057036e-06,-0.011701276,0.021908471,-5.7388027e-06,0.018507683,0.55000521,0.43508461,-0.063632809,0.069613194,0.99901353,0.00095770889,0.00039336217,0.00082226048,723.75561,12.062593,2171.2668,0.018787875,0.99904275,3.7654611e-07,2.8979531e-06,-3.6438825,0.0049754295,-3.4304978,-2.8616053,-2.5668048,0.46864132,True,PASS,7.07,False,,
BDL,CDSL,0.377354,457,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,8.760236e-07,1e-12,0.00093596133,1e-06,0.082784231,9.45e-08,2.7460107e-06,0.0016571091,0.31901682,3.6416464e-07,177218.98,4.004949,15,False,1.3202419,1.3482645,1.3376563,0.012022613,0.028022651,-2.4018311,-2.401828,-2.401829,9.402261e-07,5.2100985e-08,4.4249984e-08,0.1315431,4.4770526e-08,4.815709e-06,0.0014723677,8.3847714e-09,0.0001113792,0.53198684,77.566719,-0.0029400238,0.0032143348,-0.46402455,20.723266,7.4177555e-09,0.00063516359,0.033447777,0.00055746295,0.10034333,9.8660087e-05,-0.46401073,7.4177555e-09,0,-79.32451,0,-3.4304979,-2.8616054,-2.5668048,-0.00062494009,False,HL=0.0<15,7.07,False,,
NBCC,NMDC,0.377254,458,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,3.4227568e-07,1e-12,0.00058504331,1e-06,0.032345051,9.45e-08,6.9906539e-07,0.0008361013,0.48961897,1.4304814e-06,211492.87,4.7795,15,False,-0.6195453,-0.63748202,-0.64758852,0.026369967,0.017936712,7.4371714,7.4371307,7.4371437,1.2480678e-05,3.3679075e-08,4.4249787e-08,0.20693968,4.3290871e-07,-1.7670956e-06,0.001645249,-2.7204833e-08,0.00018451171,-0.04839924,113.87958,-0.0046812681,0.0046866276,-0.39656888,20.723266,-3.2405053e-08,0.0010904666,0.033447777,0.00055746295,0.10034333,0.0001693824,-0.39656591,-3.2405053e-08,0,-77.117438,0,-3.4304979,-2.8616054,-2.5668048,-0.0018735743,False,HL=0.0<15,7.33,False,,
IREDA,JWL,0.377206,459,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,5.3057366e-07,1e-06,0.00072840487,9.45e-08,0.050139211,0.00016048051,0.01266809,6.2312863e-09,0.0033061564,149598.18,3.38075,15,False,0.88776536,0.88706752,0.88708288,1.5510858e-05,0.00069783903,-0.066352026,-0.16582226,-0.16271479,0.062076371,3.387785e-07,1.9854342e-05,2.0981351e-05,0.055837537,-4.2138888e-05,0.0036959151,2.0010113e-06,0.0025724026,-0.42385801,18.331483,-0.047373076,0.031868419,0.85312814,0.15885205,1.8428252e-06,0.0014499035,4.3634764,0.072724606,13.090429,0.002572336,0.85312257,2.7066944e-07,0,-42.085444,0,-3.4304979,-2.8616054,-2.5668048,0.09808971,False,HL=4.4<15,7.9,False,,
BANKINDIA,IRFC,0.37716,460,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1.6872762e-07,1e-12,0.00041076468,1e-06,0.01594476,9.45e-08,4.3123289e-07,0.00065668325,0.39126798,2.3189326e-06,221058.25,4.995667,15,False,-0.34341629,-0.35867545,-0.34491488,0.017652773,0.015259156,6.6275144,6.6274556,6.6274749,1.8292714e-05,2.048852e-08,4.4249632e-08,0.19324137,7.0046589e-07,-1.5277702e-06,0.0014598162,-2.2878907e-08,0.00018067712,0.48021545,215.00886,-0.0055699875,0.0070862918,-0.38850619,20.723266,-2.3292279e-08,0.0010717615,0.033447777,0.00055746295,0.10034333,0.00016647693,-0.38848529,-2.3292279e-08,0,-76.67693,0,-3.4304979,-2.8616054,-2.5668048,-0.0020081358,False,HL=0.0<15,7.31,False,,
INDHOTEL,IREDA,0.376996,461,44250,118,2025-12-02 09:15:00+05:30,2026-05-26 15:29:00+05:30,1e-12,1e-12,1e-06,1e-06,9.45e-08,9.45e-08,0.0007010627,0.026477589,1.4264059e-09,1.4264059e-09,90339.747,2.041576,15,True,0.81156158,0.79833663,0.80438309,0.0045957814,0.013224945,2.5979617,2.5954369,2.5966199,0.00089763286,6.9202315e-09,4.2877492e-08,7.4259614e-05,6.3506086e-06,-0.0089955651,0.029321184,0.00010970507,0.026476002,-0.35045303,-0.10485133,-0.072358564,0.074902469,0.99933799,0.00065973237,0.00064766095,0.0009635562,1050.649,17.510817,3151.9471,0.02652639,0.99934049,4.2714198e-07,6.868438e-05,-3.2624832,0.016641064,-3.4304978,-2.8616053,-2.5668048,0.46322892,True,PASS,6.8,False,,
